Date,SPX,USO,SLV,EUR/USD,RSI,ROC,Moving Average,MFI,GLD
05/12/2009,908.349976,32.630001,14.02,1.358862,58.54,3.8,89.3,78.17,90.699997
5/13/2009,883.919983,32.189999,13.81,1.363605,59.95,2.58,89.32,78.36,91.089996
5/14/2009,893.070007,32.400002,13.85,1.350202,59.62,1.46,89.36,77.86,91.029999
5/18/2009,909.710022,32.709999,13.58,1.363234,54.9,2.97,89.31,78.53,90.360001
5/19/2009,908.130005,32.790001,13.98,1.377297,57.42,2.98,89.32,78.78,90.959999
5/20/2009,903.469971,33.869999,14.1,1.390608,62.3,5.71,89.4,85.72,92.25
5/21/2009,888.330017,33.380001,14.34,1.400305,67.31,7.94,89.49,90.32,93.849998
5/26/2009,910.330017,34.110001,14.42,1.383394,65.76,6.24,89.6,83.97,93.760002
5/27/2009,893.059998,34.580002,14.58,1.393107,63.83,4.37,89.66,84.22,93.449997
5/28/2009,906.830017,35.34,14.93,1.415709,66.52,5.37,89.74,84.29,94.239998
06/01/2009,942.869995,37.43,15.35,1.430861,69.11,6.73,89.83,77.46,95.730003
06/02/2009,944.73999,37.610001,15.75,1.414968,70.84,6.24,89.89,77.43,96.360001
06/03/2009,931.76001,36.25,15.14,1.417796,59.7,3.64,89.93,68.89,94.410004
06/04/2009,942.460022,37.689999,15.63,1.397194,63.2,5.71,90.04,69.77,96.230003
06/08/2009,939.140015,37.540001,14.76,1.406331,53.6,3.54,90.11,63.96,93.559998
06/09/2009,942.429993,38.189999,15.03,1.398386,54.54,3.16,90.17,63.98,93.830002
06/10/2009,939.150024,38.970001,15.01,1.411094,54.65,1.75,90.25,56.73,93.860001
06/11/2009,944.890015,39.68,15.13,1.400109,53.9,-0.16,90.31,48.26,93.699997
6/15/2009,923.719971,38.52,13.83,1.382992,43.17,-2.84,90.38,41.16,91.099998
6/16/2009,911.969971,38.509998,13.99,1.393806,46.96,-1.63,90.47,39.99,91.93
6/17/2009,910.710022,38.700001,14.12,1.391498,48.82,-2.01,90.61,33.14,92.349998
6/18/2009,918.369995,38.849998,13.97,1.3947,45.77,-4.77,90.71,32.23,91.610001
6/22/2009,893.039978,36.25,13.54,1.407202,41.76,-6.04,90.9,32.02,90.540001
6/23/2009,895.099976,37.41,13.62,1.394097,43.7,-3.7,90.96,39.58,90.919998
6/24/2009,900.940002,37.09,13.68,1.398562,46.39,-4.97,91.04,38.87,91.449997
6/25/2009,920.26001,38.049999,13.81,1.405304,50.51,-1.49,91.14,47.05,92.309998
6/29/2009,927.22998,38.669998,13.66,1.403883,49.14,-1.91,91.4,48.71,92.040001
6/30/2009,919.320007,37.93,13.38,1.414087,44.94,-2.86,91.49,46.22,91.18
07/01/2009,923.330017,37.459999,13.55,1.395751,51.26,-1.4,91.6,53.45,92.389999
07/02/2009,896.419983,36.049999,13.16,1.396005,45.91,-1,91.68,55.5,91.25
07/06/2009,898.719971,34.709999,13.1,1.391595,43.8,-0.37,91.71,57.82,90.760002
07/07/2009,881.030029,33.810001,12.89,1.387906,43.58,-1.33,91.73,57.24,90.709999
07/08/2009,879.559998,32.57,12.69,1.4028,37.69,-3.34,91.74,54.11,89.269997
07/09/2009,882.679993,32.77,12.67,1.393398,39.17,-2.29,91.77,45.35,89.510002
7/13/2009,901.049988,32.369999,12.66,1.397155,43.53,-0.39,91.86,46.51,90.190002
7/14/2009,905.840027,32.110001,12.72,1.410199,47.26,-0.12,91.94,44.33,90.809998
7/15/2009,932.679993,33.470001,13.06,1.414107,54.71,0.86,92.01,43.52,92.239998
7/16/2009,940.73999,33.560001,13.09,1.410497,53.24,-0.36,92.08,37.52,91.980003
7/20/2009,951.130005,34.830002,13.45,1.41985,59.47,1.35,92.21,44.16,93.279999
7/21/2009,954.580017,34.939999,13.33,1.420596,58.5,2.14,92.27,49.03,93.129997
7/22/2009,954.070007,34.810001,13.45,1.41633,59.96,1.14,92.34,48.87,93.440002
7/23/2009,976.289978,35.790001,13.52,1.421202,58.67,2.2,92.4,55.32,93.260002
7/27/2009,982.179993,36.32,13.84,1.414607,61.04,3.31,92.5,58.8,93.709999
7/28/2009,979.619995,35.759998,13.52,1.401463,49.84,3.18,92.51,63.95,92.110001
7/29/2009,975.150024,33.470001,13.12,1.40849,44.81,1.89,92.52,66.01,91.199997
7/30/2009,986.75,35.490002,13.25,1.426005,47.45,2.28,92.54,70.57,91.620003
08/03/2009,1002.630005,37.919998,14.03,1.441961,58.96,3.37,92.56,72.99,93.870003
08/04/2009,1005.650024,37.970001,14.35,1.441171,62.35,2.65,92.57,73.4,94.68
08/05/2009,1002.719971,38.200001,14.52,1.437298,62.76,3.04,92.59,70.87,94.779999
08/06/2009,997.080017,38.27,14.32,1.419104,61.46,2.9,92.61,61.94,94.599998
08/10/2009,1007.099976,37.709999,14.15,1.415008,50.65,-0.21,92.54,55.61,92.93
08/11/2009,994.349976,36.860001,14.09,1.421707,49.83,-0.7,92.48,49.73,92.790001
08/12/2009,1005.809998,37.349998,14.34,1.427593,50.81,-0.33,92.41,48.96,92.949997
8/13/2009,1012.72998,37.799999,14.79,1.420697,55.34,0.33,92.4,49.79,93.720001
8/17/2009,979.72998,35.52,13.75,1.416511,43.05,-0.54,92.29,46.78,91.610001
8/18/2009,989.669983,36.860001,13.72,1.425395,45.88,0.94,92.26,52.54,92.059998
8/19/2009,996.460022,38.119999,13.57,1.426005,48.74,0.99,92.23,52.91,92.529999
8/20/2009,1007.369995,37.669998,13.7,1.43209,47.25,-1.16,92.2,44.65,92.269997
8/24/2009,1025.569946,38.299999,13.9,1.428408,47.83,-2.47,92.21,32.97,92.339996
8/25/2009,1028,37.169998,14.04,1.423629,50.1,-2.13,92.24,41.48,92.760002
8/26/2009,1028.119995,36.950001,14.09,1.437298,50.27,-1.91,92.26,45.41,92.790001
8/27/2009,1030.97998,37.720001,14.08,1.435998,52.54,-0.6,92.27,53.62,93.190002
8/31/2009,1020.619995,36.049999,14.62,1.421202,53.15,0.66,92.35,60.91,93.400002
09/01/2009,998.039978,35.27,14.76,1.427409,55.9,1.02,92.42,60.98,93.900002
09/02/2009,994.75,35.18,15.22,1.425639,65.8,2.64,92.52,68.47,96.190002
09/03/2009,1003.23999,35.32,15.87,1.429409,69.85,4.8,92.64,78.13,97.459999
09/08/2009,1025.390015,36.939999,16.15,1.454799,69.32,5.83,92.85,76.55,97.43
09/09/2009,1033.369995,36.939999,16.059999,1.45813,66.65,4.92,92.95,66.36,97.080002
09/10/2009,1044.140015,37.369999,16.41,1.458002,68.93,5.88,93.08,70.09,97.699997
9/14/2009,1049.339966,35.709999,16.309999,1.467093,66.3,6.09,93.34,71.51,97.959999
9/15/2009,1052.630005,36.700001,16.780001,1.471194,69.5,6.62,93.5,72.72,98.900002
9/16/2009,1068.76001,37.43,17.139999,1.473297,72.52,7.67,93.69,76.6,99.910004
9/17/2009,1065.48999,37.490002,16.950001,1.471605,68.4,6.6,93.89,71.43,99.339996
9/21/2009,1064.660034,35.849998,16.540001,1.481196,61.76,5.31,94.25,64.3,98.360001
9/22/2009,1071.660034,36.98,16.879999,1.472602,66.66,6.14,94.44,64.82,99.669998
9/23/2009,1060.869995,35.130001,16.540001,1.465094,61.24,2.74,94.6,56.23,98.830002
9/24/2009,1050.780029,33.970001,15.99,1.468493,54.02,0.09,94.7,45.04,97.550003
9/28/2009,1062.97998,34.509998,15.91,1.459172,51.48,-0.39,94.91,41.81,97.050003
9/29/2009,1060.609985,34.310001,15.89,1.465502,53.4,0.36,94.99,49.12,97.43
9/30/2009,1057.079956,36.189999,16.379999,1.451589,59.8,1.18,95.1,50.83,98.849998
10/01/2009,1029.849976,36.23,16.040001,1.459002,54.36,-0.9,95.19,42.67,97.889999
10/05/2009,1040.459961,36.18,16.379999,1.472169,62.23,0.93,95.42,46.79,99.82
10/06/2009,1054.719971,36.540001,17.08,1.471151,69.56,2.37,95.6,51.52,102.279999
10/07/2009,1057.579956,35.959999,17.25,1.478131,69.77,3.04,95.8,58.67,102.360001
10/08/2009,1065.47998,36.68,17.52,1.473405,72.92,5.04,96.05,67.33,103.639999
10/12/2009,1076.189941,37.689999,17.48,1.484605,70.04,3.9,96.48,65.67,103.559998
10/13/2009,1073.189941,38.150002,17.48,1.493206,71.8,5.49,96.69,72.83,104.260002
10/14/2009,1092.02002,38.610001,17.559999,1.495595,71.29,6.8,96.88,82.91,104.18
10/15/2009,1096.560059,39.91,17.059999,1.490802,63.21,6.04,97.04,80.71,102.860001
10/19/2009,1097.910034,40.759998,17.440001,1.493451,67.56,6.98,97.42,75.45,104.230003
10/20/2009,1091.060059,40.389999,17.200001,1.50069,62.75,4.62,97.63,67.45,103.419998
10/21/2009,1081.400024,41.330002,17.360001,1.504189,63.88,5.99,97.85,72.75,103.75
10/22/2009,1092.910034,41.470001,17.32,1.501006,64.48,5.64,98.07,67.98,103.919998
10/26/2009,1066.949951,40.130001,16.790001,1.486171,52.48,-0.41,98.44,51.62,101.860001
10/27/2009,1063.410034,40.59,16.34,1.481701,52.43,-0.5,98.64,44.02,101.849998
10/28/2009,1042.630005,39.459999,15.86,1.4718,46.85,-2.81,98.82,34.04,100.730003
10/29/2009,1066.109985,40.900002,16.41,1.48401,55.73,-0.15,99.02,40.93,102.690002
10/30/2009,1036.189941,39.32,16.07,1.473297,54.92,-0.99,99.23,35.79,102.529999
11/02/2009,1042.880005,39.970001,16.16,1.47741,60.4,-0.3,99.43,35.22,103.949997
11/03/2009,1045.410034,40.619999,17,1.473101,67.83,2.19,99.71,39.63,106.459999
11/04/2009,1046.5,40.990002,17.139999,1.4869,69.41,4.12,100,48.84,107.099998
11/05/2009,1066.630005,40.799999,17.120001,1.487807,68.73,3.68,100.29,49.58,106.980003
11/06/2009,1069.300049,39.700001,17.09,1.484891,69.92,3.07,100.57,49.86,107.43
11/09/2009,1093.079956,40.5,17.290001,1.500803,71.87,4.61,100.86,57.35,108.190002
11/10/2009,1093.01001,40.41,17.030001,1.498981,72.38,4.47,101.16,57.46,108.389999
11/11/2009,1098.51001,40.549999,17.290001,1.498397,75.28,5.47,101.47,63.12,109.599998
11/12/2009,1087.23999,39.27,16.92,1.485685,66.62,4.56,101.71,61.38,108.209999
11/13/2009,1093.47998,39.119999,17.15,1.490891,70.62,7.74,101.96,69.04,109.739998
11/16/2009,1109.300049,40.290001,18.01,1.498374,74.67,9.6,102.24,76.71,111.629997
11/17/2009,1110.319946,40.48,18.129999,1.487697,75.33,11.16,102.53,83.82,111.970001
11/18/2009,1109.800049,40.669998,18.23,1.495394,75.88,9.31,102.83,84.34,112.25
11/19/2009,1094.900024,39.66,18.26,1.491625,75.99,9.53,103.12,82.05,112.300003
11/20/2009,1091.380005,39.419998,18.219999,1.486392,77.33,8.65,103.41,82.25,112.940002
11/23/2009,1106.23999,39.380001,18.27,1.4962,79.9,7.35,103.73,81.8,114.290001
11/24/2009,1105.650024,38.580002,18.25,1.49667,80.66,7.12,104.05,81.6,114.730003
11/25/2009,1110.630005,39.5,18.52,1.512791,83.57,9.01,104.38,86.15,116.620003
11/27/2009,1091.48999,38.5,17.950001,1.499093,73.73,7.1,104.7,78.91,115.059998
11/30/2009,1095.630005,39.150002,18.15,1.503895,74.91,6.89,105.04,78.84,115.639999
12/01/2009,1108.859985,39.619999,18.780001,1.509001,78.1,8.29,105.42,79.8,117.379997
12/02/2009,1109.23999,38.84,18.889999,1.506977,80.81,8.74,105.81,80.81,119.18
12/03/2009,1099.920044,38.52,18.620001,1.506546,78.03,9.69,106.21,77.54,118.699997
12/04/2009,1105.97998,38.330002,18.15,1.485707,56.48,3.65,106.53,60.54,113.75
12/07/2009,1103.25,37.490002,17.82,1.48412,54.39,1.33,106.85,51.81,113.110001
12/08/2009,1091.939941,36.849998,17.299999,1.469702,47.94,-0.91,107.13,45.04,110.949997
12/09/2009,1095.949951,35.869999,17.15,1.473796,47.63,-1.26,107.4,38.5,110.839996
12/10/2009,1102.349976,35.73,17.09,1.472949,47.57,-1.32,107.64,38.58,110.82
12/11/2009,1106.410034,35.48,16.870001,1.461903,43.16,-3.21,107.87,33.79,109.32
12/14/2009,1114.109985,35.580002,17.08,1.465695,46.44,-3.54,108.1,32.46,110.239998
12/15/2009,1107.930054,35.93,17.09,1.454207,46.34,-3.94,108.31,27.45,110.209999
12/16/2009,1109.180054,36.740002,17.360001,1.452602,51.23,-4.31,108.5,26.98,111.589996
12/17/2009,1096.079956,36.360001,16.790001,1.4347,39.35,-6.71,108.6,26.25,107.339996
12/18/2009,1102.469971,36.66,16.950001,1.434905,44.59,-5.79,108.7,27.53,108.949997
12/21/2009,1114.050049,36.16,16.690001,1.428674,39.97,-8.89,108.79,21.48,106.949997
12/22/2009,1118.02002,36.560001,16.639999,1.425436,38.3,-10.92,108.84,14.32,106.169998
12/23/2009,1120.589966,37.740002,16.809999,1.43361,39.63,-10.24,108.88,18.56,106.550003
12/24/2009,1126.47998,38.200001,17.17,1.438497,45.6,-4.74,108.97,24.54,108.360001
12/28/2009,1127.780029,38.860001,17.219999,1.437505,46.2,-4.03,109.08,29.98,108.550003
12/29/2009,1126.199951,38.84,16.809999,1.434309,43.27,-3.14,109.17,32.7,107.470001
12/30/2009,1126.420044,39.139999,16.530001,1.434206,41.84,-3.53,109.22,36.08,106.93
12/31/2009,1115.099976,39.279999,16.540001,1.432706,43.26,-3.17,109.3,41.12,107.309998
01/04/2010,1132.98999,40.27,17.23,1.442398,51.6,0.44,109.42,49.73,109.800003
01/05/2010,1136.52002,40.41,17.51,1.436596,51.28,-0.49,109.54,49.28,109.699997
01/06/2010,1137.140015,40.970001,17.860001,1.440403,56.62,1.18,109.7,58.3,111.510002
01/07/2010,1141.689941,40.720001,17.889999,1.431803,54.18,-0.69,109.88,51.02,110.82
01/08/2010,1144.97998,40.93,18.15,1.441109,55.81,3.75,110.07,62.38,111.370003
01/11/2010,1146.97998,40.540001,18.209999,1.451126,59.95,3.58,110.31,61.07,112.849998
01/12/2010,1136.219971,39.630001,17.91,1.44766,51.65,3.31,110.46,59.24,110.489998
1/13/2010,1145.680054,39.209999,18.27,1.452391,54.66,5.06,110.64,61.31,111.540001
1/14/2010,1148.459961,39.060001,18.309999,1.44999,56.03,5.14,110.81,61.7,112.029999
1/15/2010,1136.030029,38.400002,18.049999,1.439097,51.98,2.31,110.89,55.45,110.860001
1/19/2010,1150.22998,38.93,18.450001,1.428102,54,2.74,110.98,55.67,111.519997
1/20/2010,1138.040039,37.889999,17.57,1.411034,45.87,1.37,111.02,54.12,108.940002
1/21/2010,1116.47998,37.240002,17.07,1.409702,41.75,0.41,111.02,50.67,107.370003
1/22/2010,1091.76001,36.34,16.780001,1.414107,41.24,-0.13,111,44.53,107.169998
1/25/2010,1096.780029,36.810001,16.83,1.415008,42.41,-2.11,110.98,43.84,107.480003
1/26/2010,1092.170044,36.5,16.43,1.408232,42.73,-1.95,110.94,43.37,107.559998
1/27/2010,1097.5,36.080002,16.26,1.403095,39.7,-4.47,110.91,34.58,106.529999
1/28/2010,1084.530029,36.16,15.92,1.396804,39.55,-3.92,110.84,34.24,106.480003
1/29/2010,1073.869995,35.639999,15.9,1.386693,37.98,-4.86,110.73,27.61,105.959999
02/01/2010,1089.189941,36.720001,16.360001,1.392699,48.17,-3.99,110.66,26.73,108.349998
02/02/2010,1103.319946,37.529999,16.35,1.397624,51,-1.23,110.59,34.3,109.129997
02/03/2010,1097.280029,37.650002,16.07,1.390105,49.4,-2.55,110.52,35.31,108.699997
02/04/2010,1063.109985,35.799999,15.04,1.374495,36.85,-6.84,110.35,25.28,104.370003
02/05/2010,1066.189941,35.209999,14.9,1.368008,38.07,-5.57,110.16,24.08,104.68
02/08/2010,1056.73999,35.09,14.75,1.365467,36.51,-6.71,109.94,25.67,104.040001
02/09/2010,1070.52002,36.209999,15.12,1.378208,41.98,-3.24,109.72,33.87,105.410004
02/10/2010,1068.130005,36.509998,14.95,1.375327,41.17,-2.1,109.52,35.09,105.120003
02/11/2010,1078.469971,36.779999,15.37,1.368176,48.58,-0.04,109.35,42.78,107.129997
02/12/2010,1075.51001,36.310001,15.24,1.363494,48.28,-0.41,109.14,37.77,107.040001
2/16/2010,1094.869995,37.790001,15.82,1.376709,56.4,1.92,108.95,39.75,109.620003
2/17/2010,1099.51001,37.970001,15.74,1.360692,55.07,2.55,108.76,39.61,109.25
2/18/2010,1106.75,38.73,15.88,1.346149,57.22,3.29,108.69,46.05,109.980003
2/19/2010,1109.170044,39.09,15.97,1.361507,55.23,3.31,108.62,45.67,109.470001
2/22/2010,1108.01001,39.029999,15.9,1.360563,53.65,0.66,108.58,41.06,109.07
2/23/2010,1094.599976,38.330002,15.57,1.352704,49.19,-1.14,108.52,36.06,107.889999
2/24/2010,1105.23999,38.990002,15.62,1.354316,47.29,-1.23,108.45,35.6,107.360001
2/25/2010,1102.939941,38.110001,15.77,1.353601,50.95,3.78,108.43,46.29,108.309998
2/26/2010,1104.48999,38.82,16.07,1.363104,54.92,4.54,108.41,54.87,109.43
03/01/2010,1115.709961,38.349998,16.110001,1.356208,54.92,5.18,108.4,54.21,109.43
03/02/2010,1118.310059,38.799999,16.559999,1.362064,60.23,5.32,108.39,53.32,111.019997
03/03/2010,1118.790039,39.400002,16.82,1.370163,62.07,6.19,108.47,59.95,111.629997
03/04/2010,1122.969971,39.150002,16.790001,1.3584,58.26,3.45,108.51,53.42,110.830002
03/05/2010,1138.699951,39.849998,17.01,1.362899,58.16,3.52,108.59,58.9,110.809998
03/08/2010,1138.5,39.790001,16.889999,1.361693,53.72,0.24,108.66,51.71,109.879997
03/09/2010,1140.449951,39.549999,16.92,1.360692,52.97,0.43,108.73,53.35,109.720001
03/10/2010,1145.609985,39.900002,16.66,1.364331,47.4,-1.37,108.73,43.99,108.470001
03/11/2010,1150.23999,40.049999,16.809999,1.368532,48.01,-0.79,108.73,46.64,108.599998
03/12/2010,1149.98999,39.509998,16.76,1.376993,45.18,-1.03,108.74,46.42,107.949997
3/15/2010,1150.51001,38.830002,16.74,1.367746,47.29,0.44,108.77,51.51,108.360001
3/16/2010,1159.459961,39.790001,17.049999,1.376879,56.31,2.83,108.83,60.02,110.400002
3/17/2010,1166.209961,40.23,17.08,1.373834,52.47,1.18,108.82,51.03,109.589996
3/18/2010,1165.829956,39.919998,17.08,1.361396,55.49,0.83,108.84,51.26,110.339996
3/19/2010,1159.900024,39.200001,16.65,1.353693,46.7,-1.05,108.77,42.26,108.279999
3/22/2010,1165.810059,39.560001,16.6,1.356705,44.74,-2.95,108.71,33.91,107.75
3/23/2010,1174.170044,39.700001,16.719999,1.346801,47.31,-2.97,108.65,32.05,108.32
3/24/2010,1167.719971,38.939999,16.290001,1.333102,40.19,-4.09,108.52,31.93,106.300003
3/25/2010,1165.72998,38.900002,16.32,1.330707,42.4,-3.64,108.44,33.71,106.779999
3/26/2010,1166.589966,38.830002,16.610001,1.341004,49.94,-1.17,108.39,41.46,108.589996
3/29/2010,1173.219971,39.959999,17.040001,1.342408,50.56,-0.88,108.32,47.38,108.75
3/30/2010,1173.27002,39.950001,16.950001,1.350804,47.49,-0.46,108.26,50.42,107.970001
3/31/2010,1169.430054,40.290001,17.139999,1.3584,51.48,0.32,108.21,56.43,108.949997
04/01/2010,1178.099976,41.240002,17.540001,1.350494,56.26,2.14,108.24,62.4,110.260002
04/05/2010,1187.439941,42.07,17.75,1.340195,58.38,2.33,108.31,62.53,110.889999
04/06/2010,1189.439941,42.02,17.610001,1.334846,58.86,0.57,108.39,61.06,111.029999
04/07/2010,1182.449951,41.52,17.77,1.336112,63.56,2.65,108.49,69.39,112.489998
04/08/2010,1186.439941,41.439999,17.719999,1.350093,64.04,2.09,108.59,69.21,112.650002
04/12/2010,1196.47998,40.93,17.799999,1.360859,63.43,4.88,108.86,81.04,113.010002
4/13/2010,1197.300049,40.889999,17.84,1.365598,61.65,4.03,108.99,74.84,112.690002
4/14/2010,1210.650024,41.759998,18.07,1.357405,62.84,6.33,109.09,82.03,113.029999
4/15/2010,1211.670044,41.709999,18.07,1.350402,64.98,6.43,109.18,81.51,113.650002
4/19/2010,1197.52002,40.110001,17.379999,1.343508,51.95,2.21,109.36,63.74,111.150002
4/20/2010,1207.170044,40.299999,17.48,1.338993,53.29,3.23,109.5,68.63,111.459999
4/21/2010,1205.939941,40.27,17.77,1.326999,56.85,3.08,109.67,67.37,112.309998
4/22/2010,1208.670044,40.299999,17.639999,1.338401,54.38,1.43,109.79,61.32,111.839996
4/26/2010,1212.050049,40.349998,17.93,1.317072,57.4,1.55,110.07,61.92,112.75
4/27/2010,1183.709961,39.369999,17.879999,1.321283,64.01,1.9,110.22,63.28,114.629997
4/28/2010,1191.359985,39.970001,17.75,1.326295,62.24,1.47,110.31,66.15,114.309998
4/29/2010,1206.780029,41.040001,18.139999,1.329805,62.07,0.56,110.41,59.31,114.279999
05/03/2010,1202.26001,41.459999,18.42,1.296395,66.95,2.7,110.65,72.33,115.730003
05/04/2010,1173.599976,39.700001,17.59,1.281493,61.6,1.63,110.76,62.92,114.870003
05/05/2010,1165.869995,38.310001,17.110001,1.263296,62.43,1.27,110.91,54.43,115.089996
05/06/2010,1128.150024,36.959999,17.32,1.275608,72.35,6.52,111.13,70,118.489998
05/10/2010,1159.72998,37.23,18.110001,1.262993,66.9,5.48,111.49,67.74,117.57
05/11/2010,1155.790039,36.759998,18.950001,1.263903,74.08,7.43,111.72,70.98,120.660004
05/12/2010,1171.670044,36.77,19.120001,1.254107,75.45,8.55,111.92,75.85,121.400002
5/13/2010,1157.439941,36.130001,18.99,1.236002,70.86,6.51,112.1,69.96,120.559998
5/17/2010,1136.939941,33.880001,18.530001,1.217893,64.44,4.13,112.46,55.5,119.360001
5/18/2010,1120.800049,33.470001,18.57,1.239342,64.82,4.53,112.66,48.44,119.489998
5/19/2010,1115.050049,33.509998,17.870001,1.247894,51.83,2.06,112.79,45.53,116.629997
5/20/2010,1071.589966,32.200001,17.35,1.256708,48.91,0.42,112.94,40.69,115.839996
5/24/2010,1073.650024,32.169998,17.559999,1.234598,52.73,1.71,113.25,40.94,116.839996
5/25/2010,1074.030029,31.85,17.540001,1.2173,54.51,1.97,113.43,46.01,117.360001
5/26/2010,1067.949951,32.59,17.74,1.234797,58.14,-0.02,113.59,40.71,118.470001
5/27/2010,1103.060059,34.310001,18.120001,1.227401,58.84,0.36,113.78,34.79,118.690002
06/01/2010,1070.709961,33.18,18.02,1.2239,62.8,-0.62,114.18,31.32,119.910004
06/02/2010,1098.380005,33.790001,17.98,1.216945,62.1,-1.33,114.42,21.84,119.779999
06/03/2010,1102.829956,34.259998,17.639999,1.197103,53.24,-2.16,114.61,22.57,117.959999
06/07/2010,1050.469971,32.59,17.809999,1.197203,64.39,1.78,115.16,40.35,121.489998
06/08/2010,1062,33.189999,17.889999,1.199199,62.12,1.26,115.41,50.85,121
06/09/2010,1055.689941,33.950001,17.76,1.210903,60.07,3.37,115.65,55.71,120.559998
06/10/2010,1086.839966,34.77,17.860001,1.211402,53.24,2.7,115.87,59.68,118.970001
6/14/2010,1089.630005,34.330002,17.860001,1.231906,54.98,2.36,116.28,61.03,119.599998
6/15/2010,1115.22998,35.23,18.190001,1.231194,59.49,3.09,116.48,59.82,120.989998
6/16/2010,1114.609985,35.490002,18.08,1.238206,56.59,1.57,116.67,53.38,120.330002
6/17/2010,1116.040039,35.139999,18.33,1.239296,61.41,2.7,116.85,58.09,121.900002
6/21/2010,1113.199951,35.330002,18.33,1.227506,53.89,0.4,117.19,57.21,120.389999
6/22/2010,1095.310059,35,18.42,1.231906,57.05,1.39,117.36,62.47,121.449997
6/23/2010,1092.040039,34.240002,18.18,1.233745,55.13,2.53,117.53,62.32,120.949997
6/24/2010,1073.689941,34.389999,18.26,1.237302,56.24,1.77,117.69,61.79,121.300003
6/28/2010,1074.569946,35.209999,18.379999,1.218635,53.97,0.07,118.07,49.3,121.089996
6/29/2010,1041.23999,34.169998,18.129999,1.223002,54.55,0.59,118.27,48.21,121.269997
6/30/2010,1030.709961,33.959999,18.209999,1.25075,55.91,2.28,118.48,54.48,121.68
07/01/2010,1027.369995,32.869999,17.440001,1.257103,40.96,-2.47,118.57,45.17,117.040001
07/06/2010,1028.060059,32.610001,17.4,1.263312,40.87,-3.7,118.77,37.8,116.510002
07/07/2010,1060.27002,33.650002,17.65,1.269406,44.84,-2.16,118.87,42.32,117.730003
07/08/2010,1070.25,34.23,17.610001,1.264398,43.5,-3.85,118.92,35.12,117.209999
07/12/2010,1078.75,33.779999,17.620001,1.272087,44.43,-2.53,119.06,34.01,117.339996
7/13/2010,1095.339966,34.740002,17.82,1.274048,47.78,-2.54,119.12,32.43,118.360001
7/14/2010,1095.170044,34.66,17.959999,1.292858,47.6,-2.19,119.18,33.22,118.300003
7/15/2010,1096.47998,34.580002,17.950001,1.293193,47.37,-2.53,119.24,27.02,118.230003
7/19/2010,1071.25,34.459999,17.27,1.289308,39.86,-4.43,119.22,21.37,115.730003
7/20/2010,1083.47998,34.82,17.33,1.276797,43.57,-3.81,119.19,27.31,116.650002
7/21/2010,1069.589966,34.200001,17.309999,1.290306,41.19,-4.79,119.15,20.79,115.849998
7/22/2010,1093.670044,35.419998,17.709999,1.291306,45.26,-0.15,119.08,29.52,116.860001
7/26/2010,1115.01001,35.349998,17.780001,1.299089,41.07,-0.85,118.87,32.01,115.519997
7/27/2010,1113.839966,34.669998,17.299999,1.299224,35.53,-3.58,118.73,21.81,113.510002
7/28/2010,1106.130005,34.360001,17.16,1.307805,36.76,-2.93,118.62,21.25,113.779999
7/29/2010,1101.530029,35.060001,17.24,1.3039,39.13,-3.44,118.52,21.03,114.290001
08/02/2010,1125.859985,36.48,17.959999,1.322506,44.63,-2.38,118.49,26.52,115.540001
08/03/2010,1120.459961,36.91,18.02,1.322506,46.63,-1.95,118.5,30.54,115.989998
08/04/2010,1127.23999,36.900002,17.93,1.315807,49.81,-1.28,118.5,36.43,116.720001
08/05/2010,1125.810059,36.709999,17.959999,1.318131,50.93,0.27,118.49,38.85,116.980003
